475	7
504	8
525	8
521	8
539	8
564	9
957	21
517	8
319	6
45	2
768	15
836	17
474	7
936	20
141	3
801	15
816	16
956	21
502	8
934	20
591	9
107	3
268	6
397	6
401	6
944	20
342	6
3	1
92	3
194	4
213	5
218	5
336	6
429	7
455	7
538	8
679	12
749	15
794	15
457	7
34	1
38	1
907	18
15	1
208	5
634	10
595	9
945	20
788	15
967	22
166	3
247	6
145	3
867	17
94	3
767	15
771	15
810	16
498	8
23	1
823	16
608	9
82	3
261	6
674	12
898	18
54	2
400	6
441	7
442	7
516	8
63	2
151	3
204	5
255	6
391	6
838	17
899	18
108	3
439	7
443	7
985	23
43	2
248	6
110	3
71	2
756	15
116	3
127	3
250	6
221	5
589	9
40	1
152	3
16	1
39	1
869	17
866	17
403	6
109	3
528	8
64	2
70	2
8	1
14	1
101	3
182	4
388	6
134	3
85	3
104	3
32	1
115	3
76	3
80	3
12	1
74	2
117	3
77	3
822	16
143	3
592	9
872	17
138	3
177	4
185	4
186	4
257	6
358	6
540	8
570	9
572	9
588	9
604	9
720	14
895	17
979	23
438	7
172	3
596	9
144	3
946	20
932	20
6	1
61	2
782	15
783	15
646	11
274	6
695	13
906	18
290	6
561	9
687	13
133	3
451	7
904	18
933	20
347	6
421	7
549	8
556	9
744	15
891	17
52	2
905	18
158	3
181	4
232	5
284	6
545	8
696	13
746	15
811	16
877	17
1	1
554	9
130	3
184	4
214	5
289	6
530	8
664	11
734	15
741	15
747	15
813	16
217	5
198	4
459	7
492	8
327	6
714	14
722	14
844	17
395	6
404	6
445	7
935	20
160	3
617	10
618	10
728	14
754	15
939	20
33	1
212	5
694	13
789	15
493	8
233	5
277	6
283	6
660	11
19	1
452	7
53	2
435	7
411	7
97	3
100	3
568	9
703	13
761	15
776	15
798	15
842	17
31	1
35	1
655	11
477	7
855	17
997	23
505	8
995	23
191	4
203	5
375	6
379	6
389	6
485	0
543	8
550	8
650	11
702	13
704	13
743	15
468	7
640	11
176	4
471	7
211	5
460	7
524	8
224	5
229	5
236	6
246	6
300	6
315	6
332	6
348	6
385	6
480	7
581	9
590	9
602	9
625	10
700	13
711	13
725	14
727	14
774	15
785	15
800	15
885	17
889	17
952	21
982	23
991	23
237	6
120	3
46	2
461	7
643	11
200	4
447	7
464	7
81	3
150	3
763	15
93	3
103	3
222	5
251	6
254	6
259	6
318	6
428	7
486	8
487	8
499	8
551	8
630	10
631	10
678	12
688	13
692	13
693	13
723	14
730	15
748	15
758	15
784	15
814	16
832	17
892	17
851	17
137	3
467	7
637	10
668	12
764	15
921	19
642	11
645	11
512	8
188	4
306	6
346	6
622	10
628	10
742	15
757	15
992	23
903	18
912	18
412	7
873	17
67	2
223	5
256	6
326	6
423	7
514	8
574	9
453	7
153	3
765	15
960	22
924	19
122	3
352	6
465	7
490	8
523	8
705	13
174	4
463	7
95	3
7	1
62	2
737	15
961	22
55	2
820	16
527	8
593	9
715	14
409	7
641	11
673	12
698	13
828	16
285	6
536	8
597	9
613	10
691	13
724	14
745	15
926	19
780	15
937	20
155	3
226	5
309	6
331	6
884	17
804	16
875	17
1000	23
863	17
914	18
943	20
874	17
948	21
278	6
546	8
121	3
497	8
681	12
446	7
506	8
950	21
949	21
670	12
719	14
860	17
24	1
29	1
44	2
68	2
98	3
99	3
125	3
142	3
148	3
157	3
163	3
189	4
190	4
192	4
193	4
196	4
205	5
225	5
228	5
230	5
231	5
235	0
238	6
241	6
242	6
262	6
270	6
272	6
275	6
286	6
288	6
292	6
297	6
298	6
303	6
304	6
307	6
308	6
310	6
312	6
313	6
317	6
323	6
328	6
338	6
343	6
349	6
351	6
357	6
360	6
361	6
362	6
364	6
367	6
369	6
371	6
374	6
376	6
377	6
383	6
413	7
414	7
415	7
422	7
424	7
427	7
456	7
472	7
489	8
508	8
533	8
548	8
559	9
566	9
573	9
575	9
576	9
577	9
578	9
580	9
583	9
584	9
585	9
587	9
598	9
599	9
601	9
603	9
614	10
619	10
620	10
627	10
683	12
685	12
689	13
699	13
701	13
706	13
729	15
738	15
740	15
750	15
751	15
762	15
795	15
806	16
807	16
808	16
815	16
840	17
841	17
849	17
887	17
888	17
890	17
925	19
927	19
929	19
938	20
942	20
954	21
976	23
178	4
759	15
796	15
901	18
469	7
532	8
626	10
243	6
398	6
470	7
522	8
165	3
434	7
797	15
990	23
135	3
897	18
518	8
826	16
663	11
865	17
494	8
84	3
119	3
671	12
159	3
201	5
407	6
128	3
930	19
47	2
781	15
830	17
974	23
831	17
594	9
913	18
919	19
868	17
920	19
4	1
923	19
168	3
662	11
978	23
958	21
969	22
271	6
299	6
350	6
541	8
544	8
83	3
73	2
118	3
819	16
966	22
112	3
114	3
253	6
258	6
296	6
501	8
547	8
567	9
718	14
803	16
834	17
879	17
909	18
162	3
531	8
478	7
552	8
170	3
17	1
526	8
910	18
10	1
987	23
149	3
167	3
503	8
852	17
996	23
658	11
675	12
175	4
25	1
334	6
392	6
735	15
812	16
845	17
916	18
249	6
380	6
629	10
835	17
837	17
847	17
42	2
922	19
973	23
931	19
279	6
600	9
657	11
473	7
431	7
529	8
48	2
87	3
180	4
195	4
345	6
557	9
651	11
786	15
911	18
972	23
147	3
187	4
276	6
320	6
732	15
752	15
755	15
802	16
928	19
633	10
864	17
515	8
495	8
79	3
825	16
918	19
444	7
947	21
970	23
263	6
373	6
520	8
975	23
458	7
154	3
635	10
90	3
260	6
266	6
273	6
280	6
291	6
359	6
420	7
537	8
652	11
680	12
682	12
726	14
809	16
881	17
667	12
37	1
510	8
659	11
871	17
977	23
989	23
113	3
245	6
267	6
337	6
416	7
565	9
649	11
684	12
710	13
850	17
878	17
994	23
861	17
51	2
86	3
858	17
968	22
648	11
335	6
363	6
406	6
417	7
709	13
824	16
882	17
894	17
433	7
853	17
105	3
169	3
454	7
793	15
5	1
126	3
418	7
980	23
859	17
862	17
986	23
131	3
240	6
281	6
282	6
294	6
295	6
302	6
305	6
311	6
356	6
481	7
558	9
697	13
896	17
941	20
900	18
436	7
513	8
917	18
56	2
511	8
984	23
139	3
239	6
321	6
354	6
370	6
393	6
419	7
488	8
534	8
582	9
624	10
656	11
713	14
731	15
733	15
787	15
792	15
799	15
880	17
915	18
955	21
829	17
2	1
998	23
971	23
610	9
9	1
66	2
244	6
269	6
329	6
339	6
340	6
387	6
425	7
579	9
615	10
647	11
653	11
661	11
677	12
690	13
716	14
760	15
207	5
983	23
402	6
210	5
964	22
65	2
102	3
123	3
124	3
252	6
394	6
563	9
586	9
612	10
712	13
753	15
846	17
893	17
993	23
410	7
902	18
111	3
965	22
58	2
69	2
96	3
106	3
156	3
164	3
219	5
316	6
322	6
324	6
325	6
330	6
333	6
344	6
355	6
366	6
378	6
386	6
390	6
466	7
605	9
621	10
669	12
773	15
790	15
886	17
940	20
962	22
639	10
981	23
60	2
450	7
440	7
638	10
779	15
432	7
72	2
132	3
676	12
817	16
988	23
854	17
672	12
220	5
227	5
234	5
314	6
382	6
430	7
448	7
496	8
555	9
569	9
707	13
848	17
856	17
89	3
215	5
381	6
791	15
833	17
843	17
908	18
202	5
183	4
562	9
777	15
396	6
462	7
609	9
209	5
772	15
636	10
560	9
519	8
173	4
30	1
88	3
571	9
27	1
301	6
623	10
839	17
136	3
13	1
206	5
708	13
408	7
483	7
129	3
293	6
491	8
721	14
171	3
476	7
199	4
57	2
449	7
500	8
616	10
770	15
775	15
507	8
818	16
372	6
654	11
766	15
805	16
405	6
59	2
365	6
553	0
482	7
49	2
644	11
611	9
666	11
26	1
341	6
426	7
399	6
665	11
41	1
542	8
686	12
606	9
736	15
739	15
197	4
384	6
484	7
717	14
50	2
161	3
21	1
20	1
91	3
353	6
368	6
535	8
28	1
11	1
870	17
821	16
437	7
36	1
216	5
963	22
857	17
287	6
769	15
179	4
953	21
22	1
140	3
479	7
78	3
265	6
883	17
18	1
632	10
75	3
876	17
999	23
