25	1
43	2
57	2
138	3
177	4
183	4
185	4
186	4
257	6
334	6
358	6
392	6
449	7
500	8
540	8
562	9
570	9
572	9
588	9
604	9
616	10
715	14
720	14
735	15
770	15
775	15
777	15
812	16
845	17
895	17
475	7
979	23
396	6
507	8
438	7
462	7
409	7
172	3
504	8
596	9
609	9
916	18
144	3
946	20
641	11
818	16
932	20
6	1
61	2
782	15
783	15
646	11
967	22
166	3
247	6
248	6
249	6
274	6
380	6
629	10
673	12
695	13
698	13
835	17
836	17
837	17
847	17
828	16
906	18
145	3
42	2
922	19
110	3
209	5
973	23
931	19
71	2
279	6
285	6
290	6
372	6
561	9
600	9
657	11
687	13
924	19
474	7
133	3
473	7
431	7
936	20
451	7
525	8
867	17
904	18
933	20
529	8
48	2
87	3
94	3
122	3
141	3
180	4
195	4
345	6
347	6
352	6
421	7
465	7
490	8
523	8
536	8
549	8
556	9
557	9
597	9
613	10
651	11
654	11
691	13
705	13
724	14
744	15
745	15
756	15
766	15
767	15
768	15
771	15
772	15
786	15
801	15
805	16
810	16
816	16
891	17
926	19
956	21
502	8
116	3
405	6
127	3
870	17
780	15
934	20
591	9
636	10
911	18
52	2
905	18
972	23
937	20
107	3
59	2
147	3
155	3
158	3
181	4
187	4
226	5
232	5
276	6
284	6
309	6
320	6
331	6
365	6
498	8
545	8
553	0
560	9
632	10
696	13
732	15
746	15
752	15
755	15
802	16
811	16
877	17
884	17
928	19
804	16
633	10
864	17
875	17
1000	23
515	8
495	8
1	1
79	3
825	16
918	19
444	7
863	17
914	18
943	20
874	17
947	21
948	21
970	23
174	4
263	6
373	6
520	8
975	23
458	7
519	8
554	9
521	8
154	3
45	2
635	10
173	4
821	16
23	1
90	3
130	3
184	4
214	5
260	6
266	6
273	6
278	6
280	6
289	6
291	6
359	6
420	7
530	8
537	8
546	8
652	11
664	11
680	12
682	12
726	14
734	15
741	15
747	15
809	16
813	16
823	16
881	17
482	7
463	7
667	12
217	5
121	3
827	16
49	2
75	3
437	7
198	4
644	11
37	1
459	7
492	8
510	8
611	9
659	11
871	17
36	1
977	23
989	23
666	11
26	1
30	1
88	3
113	3
245	6
267	6
327	6
337	6
341	6
416	7
497	8
565	9
608	9
649	11
681	12
684	12
710	13
714	14
722	14
844	17
850	17
395	6
878	17
404	6
446	7
994	23
861	17
51	2
86	3
858	17
445	7
968	22
506	8
935	20
648	11
950	21
160	3
216	5
335	6
363	6
406	6
417	7
426	7
539	8
617	10
618	10
709	13
728	14
754	15
824	16
882	17
894	17
939	20
399	6
665	11
33	1
41	1
963	22
433	7
853	17
105	3
949	21
857	17
169	3
212	5
454	7
793	15
945	20
5	1
126	3
418	7
542	8
571	9
694	13
789	15
670	12
980	23
493	8
859	17
862	17
986	23
27	1
131	3
233	5
240	6
250	6
268	6
277	6
281	6
282	6
283	6
287	6
294	6
295	6
301	6
302	6
305	6
311	6
356	6
481	7
558	9
564	9
623	10
660	11
686	12
697	13
719	14
769	15
839	17
876	17
896	17
941	20
900	18
19	1
136	3
436	7
513	8
452	7
999	23
53	2
435	7
917	18
56	2
411	7
511	8
13	1
984	23
97	3
100	3
139	3
206	5
239	6
321	6
354	6
370	6
393	6
419	7
488	8
534	8
568	9
582	9
606	9
624	10
656	11
703	13
708	13
713	14
731	15
733	15
736	15
739	15
761	15
776	15
787	15
792	15
798	15
799	15
842	17
860	17
880	17
915	18
955	21
31	1
35	1
655	11
477	7
408	7
829	17
855	17
997	23
2	1
505	8
995	23
197	4
998	23
971	23
610	9
9	1
66	2
82	3
179	4
191	4
203	5
221	5
244	6
261	6
269	6
329	6
339	6
340	6
375	6
379	6
384	6
387	6
389	6
425	7
483	7
484	7
485	0
543	8
550	8
579	9
589	9
615	10
647	11
650	11
653	11
661	11
